Nomor,KP,Jumlah,Entri Kunci,Entri,Tipe,Pembentukan
70834.0,c,182,memerhatikan,memerhatikan,dasar,memperhatikan
70846.0,k,68,memerinci,memerinci,dasar
70884.0,k,0,memersonanongratakan,memersonanongratakan,dasar
70928.0,k,0,memetieskan,memetieskan,dasar
70973.0,k,0,memfluorinasi,memfluorinasi,dasar
71088.0,k,41,memindahtangankan,memindahtangankan,dasar
71089.0,k,0,memindahtugaskan,memindahtugaskan,dasar
71292.0,k,0,mempacari,mempacari,dasar
71293.0,c,0,mempacu,mempacu,dasar,memacu
71294.0,c,0,mempadamkan,mempadamkan,dasar,memadamkan
71295.0,c,0,mempadankan,mempadankan,dasar,memadankan
71296.0,c,0,mempadati,mempadati,dasar,memadati
71297.0,c,0,mempadatkan,mempadatkan,dasar,memadatkan
71298.0,c,0,mempagari,mempagari,dasar,memagari
71299.0,c,0,mempahami,mempahami,dasar,memahami
71300.0,c,0,mempahamkan,mempahamkan,dasar,memahamkan
71301.0,c,6,mempailitkan,mempailitkan,dasar,memailitkan
71302.0,c,0,mempajaki,mempajaki,dasar,memajaki
71303.0,c,0,mempaket,mempaket,dasar,memaket
71304.0,c,0,mempaketkan,mempaketkan,dasar,memaketkan
71305.0,c,0,mempaksa,mempaksa,dasar,memaksa
71306.0,c,0,mempaku,mempaku,dasar,memaku
71307.0,c,0,mempalak,mempalak,dasar,memalak
71308.0,c,0,mempalang,mempalang,dasar,memalang
71309.0,c,0,mempalingkan,mempalingkan,dasar,memalingkan
71310.0,c,0,mempalsukan,mempalsukan,dasar,memalsukan
71311.0,c,0,mempamerkan,mempamerkan,dasar,memamerkan
71312.0,c,0,mempamitkan,mempamitkan,dasar,memamitkan
71314.0,c,0,mempaparkan,mempaparkan,dasar,memaparkan
71315.0,k,0,memparafrasakan,memparafrasakan,dasar
71316.0,c,4,memparodikan,memparodikan,dasar,memarodikan
71321.0,c,82,mempedulikan,mempedulikan,dasar,memedulikan
71334.0,c,2274,mempengaruhi,mempengaruhi,dasar,memengaruhi
71350.0,k,0,memperamat-amat,memperamat-amat,dasar
71351.0,k,0,memperamat-amatkan,memperamat-amatkan,dasar
71364.0,k,0,memperbagai-bagaikan,memperbagai-bagaikan,dasar
71408.0,c,246,mempercayai,mempercayai,dasar,memercayai
71409.0,c,87,mempercayakan,mempercayakan,dasar,memercayakan
71415.0,k,0,mempercermin,mempercermin,dasar
71452.0,k,0,memperganda-gandakan,memperganda-gandakan,dasar
71456.0,k,0,memperganduh-ganduhkan,memperganduh-ganduhkan,dasar
71504.0,k,0,memperimpit-impitkan,memperimpit-impitkan,dasar
71537.0,k,0,memperkarai,memperkarai,dasar
71538.0,c,18,memperkarakan,memperkarakan,dasar,memerkarakan
71568.0,c,55,memperkosa,memperkosa,dasar,memerkosa
71573.0,k,0,memperkuda-kudakan,memperkuda-kudakan,dasar
71613.0,k,0,memperlengah-lengah,memperlengah-lengah,dasar
71614.0,k,0,memperlengah-lengahkan,memperlengah-lengahkan,dasar
71629.0,k,0,mempermacam-macamkan,mempermacam-macamkan,dasar
71661.0,k,2,memperolok-olok,memperolok-olok,dasar
71662.0,k,2,memperolok-olokkan,memperolok-olokkan,dasar
71686.0,k,0,mempersama-samakan,mempersama-samakan,dasar
71805.0,k,0,mempertidak,mempertidak,dasar
71817.0,k,0,mempertubi-tubi,mempertubi-tubi,dasar
71818.0,k,0,mempertubi-tubikan,mempertubi-tubikan,dasar
71828.0,k,0,memperturut-turutkan,memperturut-turutkan,dasar
71849.0,c,73,mempesona,mempesona,dasar,memesona
71860.0,k,0,mempolisikan,mempolisikan,dasar
71861.0,c,45,mempopulerkan,mempopulerkan,dasar,memopulerkan
71862.0,k,0,memposer,memposer,dasar
71863.0,c,132,memposisikan,memposisikan,dasar,memosisikan
71907.0,c,169,mempublikasikan,mempublikasikan,dasar,memublikasikan
71978.0,k,0,memukul rata,memukul rata,dasar
72110.0,k,0,memutar balik,memutar balik,dasar
72484.0,k,0,menanggungjawabi,menanggungjawabi,dasar
72559.0,k,0,menapak tilas,menapak tilas,dasar
72564.0,k,3,menapaktilasi,menapaktilasi,dasar
72752.0,k,0,mencacah jiwa,mencacah jiwa,dasar
72765.0,k,0,mencaci maki,mencaci maki,dasar
72847.0,k,0,mencangar,mencangar,dasar
73560.0,k,0,mendaur ulang,mendaur ulang,dasar
73711.0,c,82,mendera,mendera,dasar,bendera
73925.0,k,11,mendramatisasi,mendramatisasi,dasar
73926.0,k,0,mendramatisasikan,mendramatisasikan,dasar
73927.0,k,0,mendramatiskan,mendramatiskan,dasar
73929.0,k,2,mendribel,mendribel,dasar
74208.0,k,0,menemu duga,menemu duga,dasar
74464.0,k,0,mengabit,mengabit,dasar
74564.0,k,0,mengadu domba,mengadu domba,dasar
74565.0,k,0,mengadu untung,mengadu untung,dasar
74830.0,k,0,mengambil alih,mengambil alih,dasar
74894.0,k,0,mengamkan,mengamkan,dasar
74924.0,k,0,menganak semang,menganak semang,dasar
74926.0,k,3,menganakemaskan,menganakemaskan,dasar
74927.0,k,4,menganaktirikan,menganaktirikan,dasar
74937.0,k,0,mengancak-ancak,mengancak-ancak,dasar
