Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
28677.6,x,,di-+per- + <antai>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28677.7,x,,<diperanta> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28678,v,27,diperantarai,dasar,,
28678.1,x,,di- + <perantara> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28678.2,x,,di- + <perantarai>,bentukan,[37] di- + (<all>) + (-i;-kan),
28678.3,x,,[di-+per-:di-+pe-] + <rantara> + -i,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28678.4,v,,di-+per- + <antara> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28678.5,x,,[di-+per-:di-+pe-] + <rantarai>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28678.6,x,,di-+per- + <antarai>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28678.7,x,,<diperantara> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28679,v,50,diperas,dasar,,
28679.1,v,,di- + <peras>,bentukan,[37] di- + (<all>) + (-i;-kan),
28679.2,x,,[di-+per-:di-+pe-] + <ras>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28679.3,x,,di-+per- + <as>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28680,x,2,diperasikan,dasar,,
28680.1,x,,di- + <perasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28680.2,x,,di- + <perasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28680.3,x,,[di-+peng-:di-+pe-] + <rasi> + -kan,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [47] [MP] di-+peng- + (<all>) + -kan,
28680.4,x,,[di-+per-:di-+pe-] + <rasi> + -kan,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28680.5,x,,di-+per- + <asi> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28680.6,x,,[di-+per-:di-+pe-] + <rasikan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28680.7,x,,di-+per- + <asikan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28680.8,x,,<diperasi> + -kan,bentukan,[29] [S] -kan + (<all>),
28680.9,x,,<diperasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28681,v,2,diperaskan,dasar,,
28681.1,v,,di- + <peras> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28681.2,x,,di- + <peraskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28681.3,x,,[di-+per-:di-+pe-] + <ras> + -kan,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28681.4,x,,di-+per- + <as> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28681.5,x,,[di-+per-:di-+pe-] + <raskan>,bentukan,[17] per- + (r) + (-an) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28681.6,x,,di-+per- + <askan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28681.7,x,,<diperas> + -kan,bentukan,[29] [S] -kan + (<all>),
28681.8,x,,<diperask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28682,v,116,diperbaharui,dasar,diperbarui,
28682.1,x,,di- + <perbaharu> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28682.2,x,,di- + <perbaharui>,bentukan,[37] di- + (<all>) + (-i;-kan),
28682.3,v,,di-+per- + <baharu> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28682.4,x,,di-+per- + <baharui>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28682.5,x,,<diperbaharu> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28683,v,2,diperbaharuinya,dasar,diperbaruinya,
28683.1,x,,di- + <perbaharuinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28683.2,x,,di-+per- + <baharuinya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28683.3,x,,<diperbaharui> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28683.4,x,,di- + <perbaharu> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28683.5,x,,di- + <perbaharui> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28683.6,v,,di-+per- + <baharu> + -i + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28683.7,x,,di-+per- + <baharui> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28683.8,x,,<diperbaharu> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28684,v,677,diperbaiki,dasar,,
28684.1,x,,di- + <perbaik> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
28684.2,x,,di- + <perbaiki>,bentukan,[37] di- + (<all>) + (-i;-kan),
28684.3,v,,di-+per- + <baik> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28684.4,x,,di-+per- + <baiki>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28684.5,x,,<diperbaik> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
28685,v,9,diperbaikinya,dasar,,
28685.1,x,,di- + <perbaikinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
28685.2,x,,di-+per- + <baikinya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28685.3,x,,<diperbaiki> + -nya,bentukan,[34] [SFS] -nya + (<all>),
28685.4,x,,di- + <perbaik> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28685.5,x,,di- + <perbaiki> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28685.6,v,,di-+per- + <baik> + -i + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28685.7,x,,di-+per- + <baiki> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
28685.8,x,,<diperbaik> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
28686,c,0,diperbal,dasar,,
28686.1,v,,di- + <perbal>,bentukan,[37] di- + (<all>) + (-i;-kan),
28686.2,x,,di-+per- + <bal>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
,,,,,,
28687,v,12,diperban,dasar,,
28687.1,v,,di- + <perban>,bentukan,[37] di- + (<all>) + (-i;-kan),
28687.2,x,,di-+per- + <ban>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28687.3,x,,<diperb> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28688,v,72,diperbandingkan,dasar,,
28688.1,x,,di- + <perbanding> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28688.2,x,,di- + <perbandingkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28688.3,v,,di-+per- + <banding> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28688.4,x,,di-+per- + <bandingkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan),
28688.5,x,,<diperbanding> + -kan,bentukan,[29] [S] -kan + (<all>),
28688.6,x,,<diperbandingk> + -an,bentukan,[38] [S] -an + (<all>),
