Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
28192,v,12,dimundurkan,dasar,,
28192.1,v,,di- + <mundur> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28192.2,x,,di- + <mundurkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28192.3,x,,<dimundur> + -kan,bentukan,[29] [S] -kan + (<all>),
28192.4,x,,<dimundurk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
28193,v,510,dimungkinkan,dasar,,
28193.1,v,,di- + <mungkin> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
28193.2,x,,di- + <mungkinkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
28193.3,x,,<dimungkin> + -kan,bentukan,[29] [S] -kan + (<all>),
28193.4,x,,<dimungkink> + -an,bentukan,[38] [S] -an + (<all>),
