Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
27460.1,v,,di- + <klaim> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27460.2,x,,di- + <klaimkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27460.3,x,,<diklaim> + -kan,bentukan,[29] [S] -kan + (<all>),
27460.4,x,,<diklaimk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27461,v,8,diklaimnya,dasar,,
27461.1,x,,di- + <klaimnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27461.2,x,,<diklaim> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27461.3,v,,di- + <klaim> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27462,v,39,diklarifikasi,dasar,,
27462.1,x,,di- + <klarifikas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27462.2,v,,di- + <klarifikasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27462.3,x,,<diklarifikas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27463,v,4,diklarifikasikan,dasar,,
27463.1,v,,di- + <klarifikasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27463.2,x,,di- + <klarifikasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27463.3,x,,<diklarifikasi> + -kan,bentukan,[29] [S] -kan + (<all>),
27463.4,x,,<diklarifikasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27464,v,30,diklasifikasi,dasar,,
27464.1,x,,di- + <klasifikas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27464.2,v,,di- + <klasifikasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27464.3,x,,<diklasifikas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27465,v,287,diklasifikasikan,dasar,,
27465.1,v,,di- + <klasifikasi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27465.2,x,,di- + <klasifikasikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27465.3,x,,<diklasifikasi> + -kan,bentukan,[29] [S] -kan + (<all>),
27465.4,x,,<diklasifikasik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27466,v,20,diklik,dasar,,
27466.1,v,,di- + <klik>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27467,v,2,dikloning,dasar,,
27467.1,v,,di- + <kloning>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27468,v,3,dikloningkan,dasar,,
27468.1,v,,di- + <kloning> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27468.2,x,,di- + <kloningkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27468.3,x,,<dikloning> + -kan,bentukan,[29] [S] -kan + (<all>),
27468.4,x,,<dikloningk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27469,k,4,diklorida,dasar,,
27469.1,x,,di- + <klorida>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27470,v,11,dikobarkan,dasar,,
27470.1,v,,di- + <kobar> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27470.2,x,,di- + <kobarkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27470.3,x,,<dikobar> + -kan,bentukan,[29] [S] -kan + (<all>),
27470.4,x,,<dikobark> + -an,bentukan,[38] [S] -an + (<all>),
